	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	angry_4scale	angry_4scale	angry_4scale	angry_4scale	angry_4scale	angry_4scale	Dangry_4scale	Dangry_4scale	Dangry_4scale
									
edu_junior	-0.0362	-0.0492	-0.0493	-0.0903	-0.126	-0.126			
	(0.0827)	(0.0831)	(0.0830)	(0.124)	(0.125)	(0.125)			
edu_senior	-0.0458	-0.0648	-0.0665	-0.0579	-0.0912	-0.0910			
	(0.0831)	(0.0842)	(0.0841)	(0.120)	(0.123)	(0.123)			
edu_techhigh	-0.0673	-0.0865	-0.0894	-0.0458	-0.0771	-0.0770			
	(0.0858)	(0.0875)	(0.0874)	(0.126)	(0.130)	(0.130)			
edu_college	-0.0438	-0.0598	-0.0637	-0.148	-0.165	-0.164			
	(0.0877)	(0.0907)	(0.0908)	(0.127)	(0.134)	(0.134)			
edu_univabove	-0.0788	-0.104	-0.109	-0.145	-0.171	-0.170			
	(0.0905)	(0.0951)	(0.0951)	(0.130)	(0.139)	(0.139)			
age	0.104	0.0835	0.0793	0.202	0.198	0.198			
	(0.131)	(0.144)	(0.144)	(0.190)	(0.208)	(0.209)			
agesquared	-0.0230	-0.0227	-0.0225	-0.0370	-0.0388	-0.0389			
	(0.0179)	(0.0190)	(0.0190)	(0.0259)	(0.0274)	(0.0275)			
male	0.0658*	0.0727**	0.0737**	0.0683	0.0759	0.0758			
	(0.0356)	(0.0360)	(0.0360)	(0.0518)	(0.0529)	(0.0529)			
birth_rate	-0.00202	0.00207	0.00215	0.0683*	0.0780**	0.0780*			
	(0.0299)	(0.0294)	(0.0294)	(0.0412)	(0.0397)	(0.0397)			
VeryEarly_disease_d	0.111	0.0800	0.0798	-0.212	-0.236	-0.236			
	(0.144)	(0.141)	(0.141)	(0.203)	(0.195)	(0.195)			
income		0.0241	0.0276		0.0119	0.0115			
		(0.0249)	(0.0254)		(0.0362)	(0.0369)			
married		-0.0169	-0.0162		-0.0301	-0.0303			
		(0.0434)	(0.0433)		(0.0615)	(0.0613)			
health		-0.0960***	-0.0959***		-0.116***	-0.116***			
		(0.0224)	(0.0224)		(0.0332)	(0.0332)			
work_over_40h			-0.0249			0.00325			
			(0.0336)			(0.0479)			
Dedu_junior							-0.00536	-0.0448	-0.0480
							(0.193)	(0.199)	(0.200)
Dedu_senior							-0.116	-0.164	-0.166
							(0.183)	(0.192)	(0.193)
Dedu_techhighcollege							-0.120	-0.159	-0.160
							(0.190)	(0.203)	(0.202)
Dedu_collegeabove							-0.0182	-0.0198	-0.0192
							(0.0924)	(0.0930)	(0.0935)
Dedu_univabove							0.0311	-0.0220	-0.0263
							(0.217)	(0.228)	(0.229)
Dbirth_rate							0.212**	0.214**	0.214**
							(0.105)	(0.106)	(0.106)
DVeryEarly_disease_d							-0.353	-0.375*	-0.378*
							(0.217)	(0.206)	(0.208)
Dincome								0.0279	0.0254
								(0.0525)	(0.0533)
Dmarried								-0.0304	-0.0327
								(0.0749)	(0.0755)
Dhealth								-0.122***	-0.122***
								(0.0453)	(0.0454)
Dwork_over_40h									0.0203
									(0.0631)
Constant	2.286***	2.571***	2.569***	2.008***	2.429***	2.429***			
	(0.248)	(0.305)	(0.305)	(0.360)	(0.451)	(0.452)			
									
Observations	2,635	2,635	2,635	1,320	1,320	1,320	660	660	660
R-squared	0.011	0.020	0.020	0.022	0.036	0.036	0.020	0.034	0.034
Robust standard errors in parentheses									
*** p<0.01, ** p<0.05, * p<0.1									
